income_max,income_min,persons_max,persons_min,subreg_id,total_number_of_households,workers_max,workers_min,year
-1.0,0.0,5.0,5,207.0,55.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,208.0,22.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,209.0,0.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,210.0,306.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,301.0,384.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,302.0,32.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,303.0,143.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,304.0,497.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,401.0,4.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,402.0,152.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,403.0,595.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,404.0,4.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1001.0,2228.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1002.0,8359.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1003.0,695.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1004.0,163.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1005.0,624.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1006.0,1008.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1007.0,25.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1008.0,1265.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1009.0,814.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1010.0,941.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1011.0,1083.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1012.0,500.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1013.0,443.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1014.0,274.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1015.0,59.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1016.0,221.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1017.0,57.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1018.0,72.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1019.0,86.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1020.0,288.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1024.0,84.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1025.0,707.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1026.0,30.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1065.0,174.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1068.0,53.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1069.0,22.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1070.0,18.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1071.0,66.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1072.0,16.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1073.0,16.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1074.0,2.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1077.0,2072.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1079.0,539.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1080.0,320.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1081.0,333.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1082.0,63.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1083.0,63.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1084.0,58.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1085.0,1040.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1086.0,51.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1125.0,1299.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1126.0,182.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1127.0,536.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1128.0,29.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1129.0,89.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1130.0,185.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1131.0,11.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1132.0,629.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1133.0,133.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1135.0,367.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1136.0,174.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1138.0,87.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1139.0,217.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1140.0,177.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1141.0,30.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1142.0,153.0,-1.0,0.0,2040.0
-1.0,0.0,5.0,5,1.0,2210.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,2.0,4014.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,3.0,1795.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,4.0,535.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,5.0,845.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,6.0,2038.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,7.0,743.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,8.0,2781.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,9.0,1220.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,10.0,942.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,11.0,1860.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,12.0,526.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,13.0,350.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,14.0,626.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,15.0,646.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,16.0,359.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,17.0,222.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,18.0,603.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,19.0,230.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,20.0,255.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,22.0,184.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,23.0,568.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,24.0,356.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,25.0,850.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,26.0,282.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,27.0,106.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,28.0,8.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,29.0,239.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,30.0,100.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,31.0,116.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,32.0,816.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,33.0,252.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,34.0,274.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,35.0,13.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,36.0,893.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,37.0,121.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,38.0,22.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,39.0,124.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,40.0,209.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,41.0,189.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,42.0,1724.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,43.0,0.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,44.0,488.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,45.0,24.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,46.0,10.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,48.0,1.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,49.0,25.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,51.0,4.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,52.0,15.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,53.0,84.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,57.0,1.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,58.0,26.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,60.0,73.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,61.0,31.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,64.0,2688.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,65.0,834.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,67.0,258.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,68.0,481.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,69.0,478.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,70.0,51.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,71.0,427.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,72.0,385.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,73.0,325.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,74.0,38.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,75.0,703.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,76.0,2166.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,77.0,3972.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,78.0,227.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,79.0,1169.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,80.0,870.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,81.0,565.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,82.0,326.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,83.0,278.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,84.0,119.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,85.0,4192.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,86.0,269.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,87.0,655.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,88.0,172.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,89.0,24.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,90.0,100.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,91.0,372.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,92.0,208.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,93.0,137.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,94.0,309.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,95.0,0.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,96.0,33.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,97.0,16.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,98.0,10.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,99.0,134.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,100.0,16.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,107.0,2998.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,124.0,4008.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,125.0,1965.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,126.0,496.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,127.0,710.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,128.0,842.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,129.0,986.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,130.0,711.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,131.0,76.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,132.0,849.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,133.0,100.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,135.0,689.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,136.0,2443.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,138.0,343.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,139.0,1509.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,140.0,421.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,141.0,476.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,142.0,411.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,143.0,129.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,144.0,32.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,145.0,83.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,146.0,176.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,147.0,3.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,148.0,1427.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,149.0,619.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,150.0,239.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,151.0,252.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,152.0,232.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,153.0,45.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,155.0,30.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,156.0,43.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,157.0,7.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,158.0,17.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,159.0,9.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,161.0,73.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,162.0,379.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,163.0,16.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,164.0,8.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,166.0,44.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,167.0,1.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,168.0,1.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,169.0,583.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,170.0,39.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,172.0,8.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,174.0,2.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,175.0,5.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,176.0,3001.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,201.0,203.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,202.0,8.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,203.0,0.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,204.0,9.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,205.0,28.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,206.0,27.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,207.0,56.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,208.0,23.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,209.0,0.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,210.0,309.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,301.0,384.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,302.0,32.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,303.0,143.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,304.0,497.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,401.0,5.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,402.0,152.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,403.0,595.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,404.0,4.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1001.0,2448.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1002.0,8727.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1003.0,724.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1004.0,172.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1005.0,653.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1006.0,1059.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1007.0,26.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1008.0,1294.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1009.0,839.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1010.0,1019.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1011.0,1156.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1012.0,530.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1013.0,483.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1014.0,290.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1015.0,59.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1016.0,232.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1017.0,58.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1018.0,73.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1019.0,88.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1020.0,291.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1024.0,83.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1025.0,773.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1026.0,33.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1065.0,185.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1068.0,60.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1069.0,23.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1070.0,20.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1071.0,71.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1072.0,16.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1073.0,16.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1074.0,2.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1077.0,2295.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1079.0,584.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1080.0,354.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1081.0,354.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1082.0,71.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1083.0,66.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1084.0,61.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1085.0,1111.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1086.0,52.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1125.0,1446.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1126.0,212.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1127.0,597.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1128.0,32.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1129.0,98.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1130.0,199.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1131.0,11.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1132.0,675.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1133.0,152.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1135.0,406.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1136.0,192.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1138.0,89.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1139.0,231.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1140.0,199.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1141.0,31.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1142.0,171.0,-1.0,0.0,2044.0
-1.0,0.0,5.0,5,1.0,2243.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,2.0,4072.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,3.0,1863.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,4.0,551.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,5.0,858.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,6.0,2047.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,7.0,744.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,8.0,2786.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,9.0,1241.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,10.0,953.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,11.0,1872.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,12.0,532.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,13.0,357.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,14.0,630.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,15.0,645.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,16.0,363.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,17.0,222.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,18.0,604.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,19.0,235.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,20.0,256.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,22.0,182.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,23.0,559.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,24.0,355.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,25.0,860.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,26.0,286.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,27.0,106.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,28.0,8.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,29.0,269.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,30.0,109.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,31.0,112.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,32.0,862.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,33.0,256.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,34.0,271.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,35.0,12.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,36.0,886.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,37.0,120.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,38.0,21.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,39.0,120.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,40.0,218.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,41.0,184.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,42.0,1677.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,43.0,0.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,44.0,497.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,45.0,23.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,46.0,11.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,48.0,1.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,49.0,29.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,51.0,4.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,52.0,14.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,53.0,92.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,57.0,1.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,58.0,27.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,60.0,71.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,61.0,34.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,64.0,2630.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,65.0,879.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,67.0,265.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,68.0,504.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,69.0,482.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,70.0,57.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,71.0,461.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,72.0,394.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,73.0,340.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,74.0,44.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,75.0,717.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,76.0,2135.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,77.0,4011.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,78.0,224.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,79.0,1177.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,80.0,884.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,81.0,580.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,82.0,340.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,83.0,292.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,84.0,120.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,85.0,4246.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,86.0,287.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,87.0,665.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,88.0,185.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,89.0,24.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,90.0,104.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,91.0,393.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,92.0,208.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,93.0,136.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,94.0,308.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,95.0,1.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,96.0,34.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,97.0,17.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,98.0,10.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,99.0,132.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,100.0,17.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,107.0,3166.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,124.0,3955.0,-1.0,0.0,2050.0
-1.0,0.0,5.0,5,125.0,1991.0,-1.0,0.0,2050.0
