home_based_status,sector_id,subreg_id,total_number_of_jobs,year
-1.0,-1.0,130.0,9272.0,2035
-1.0,-1.0,130.0,9330.0,2040
-1.0,-1.0,130.0,9377.0,2044
-1.0,-1.0,130.0,9448.0,2050
-1.0,-1.0,131.0,144.0,2020
-1.0,-1.0,131.0,160.0,2025
-1.0,-1.0,131.0,177.0,2030
-1.0,-1.0,131.0,193.0,2035
-1.0,-1.0,131.0,209.0,2040
-1.0,-1.0,131.0,222.0,2044
-1.0,-1.0,131.0,242.0,2050
-1.0,-1.0,132.0,2371.0,2020
-1.0,-1.0,132.0,2426.0,2025
-1.0,-1.0,132.0,2481.0,2030
-1.0,-1.0,132.0,2536.0,2035
-1.0,-1.0,132.0,2592.0,2040
-1.0,-1.0,132.0,2636.0,2044
-1.0,-1.0,132.0,2702.0,2050
-1.0,-1.0,133.0,495.0,2020
-1.0,-1.0,133.0,495.0,2025
-1.0,-1.0,133.0,495.0,2030
-1.0,-1.0,133.0,495.0,2035
-1.0,-1.0,133.0,495.0,2040
-1.0,-1.0,133.0,495.0,2044
-1.0,-1.0,133.0,495.0,2050
-1.0,-1.0,135.0,3367.0,2020
-1.0,-1.0,135.0,3443.0,2025
-1.0,-1.0,135.0,3519.0,2030
-1.0,-1.0,135.0,3595.0,2035
-1.0,-1.0,135.0,3671.0,2040
-1.0,-1.0,135.0,3732.0,2044
-1.0,-1.0,135.0,3823.0,2050
-1.0,-1.0,136.0,12811.0,2020
-1.0,-1.0,136.0,15716.0,2025
-1.0,-1.0,136.0,18622.0,2030
-1.0,-1.0,136.0,21527.0,2035
-1.0,-1.0,136.0,24432.0,2040
-1.0,-1.0,136.0,26757.0,2044
-1.0,-1.0,136.0,30243.0,2050
-1.0,-1.0,138.0,2823.0,2020
-1.0,-1.0,138.0,2915.0,2025
-1.0,-1.0,138.0,3006.0,2030
-1.0,-1.0,138.0,3098.0,2035
-1.0,-1.0,138.0,3190.0,2040
-1.0,-1.0,138.0,3263.0,2044
-1.0,-1.0,138.0,3373.0,2050
-1.0,-1.0,139.0,3410.0,2020
-1.0,-1.0,139.0,3556.0,2025
-1.0,-1.0,139.0,3703.0,2030
-1.0,-1.0,139.0,3849.0,2035
-1.0,-1.0,139.0,3995.0,2040
-1.0,-1.0,139.0,4112.0,2044
-1.0,-1.0,139.0,4288.0,2050
-1.0,-1.0,140.0,7701.0,2020
-1.0,-1.0,140.0,7845.0,2025
-1.0,-1.0,140.0,7989.0,2030
-1.0,-1.0,140.0,8134.0,2035
-1.0,-1.0,140.0,8278.0,2040
-1.0,-1.0,140.0,8393.0,2044
-1.0,-1.0,140.0,8566.0,2050
-1.0,-1.0,141.0,11056.0,2020
-1.0,-1.0,141.0,11294.0,2025
-1.0,-1.0,141.0,11531.0,2030
-1.0,-1.0,141.0,11768.0,2035
-1.0,-1.0,141.0,12006.0,2040
-1.0,-1.0,141.0,12196.0,2044
-1.0,-1.0,141.0,12481.0,2050
-1.0,-1.0,142.0,3368.0,2020
-1.0,-1.0,142.0,3728.0,2025
-1.0,-1.0,142.0,4087.0,2030
-1.0,-1.0,142.0,4447.0,2035
-1.0,-1.0,142.0,4807.0,2040
-1.0,-1.0,142.0,5094.0,2044
-1.0,-1.0,142.0,5526.0,2050
-1.0,-1.0,143.0,585.0,2020
-1.0,-1.0,143.0,614.0,2025
-1.0,-1.0,143.0,642.0,2030
-1.0,-1.0,143.0,670.0,2035
-1.0,-1.0,143.0,699.0,2040
-1.0,-1.0,143.0,722.0,2044
-1.0,-1.0,143.0,756.0,2050
-1.0,-1.0,144.0,599.0,2020
-1.0,-1.0,144.0,700.0,2025
-1.0,-1.0,144.0,800.0,2030
-1.0,-1.0,144.0,901.0,2035
-1.0,-1.0,144.0,1002.0,2040
-1.0,-1.0,144.0,1082.0,2044
-1.0,-1.0,144.0,1203.0,2050
-1.0,-1.0,145.0,273.0,2020
-1.0,-1.0,145.0,403.0,2025
-1.0,-1.0,145.0,533.0,2030
-1.0,-1.0,145.0,664.0,2035
-1.0,-1.0,145.0,794.0,2040
-1.0,-1.0,145.0,898.0,2044
-1.0,-1.0,145.0,1054.0,2050
-1.0,-1.0,146.0,1134.0,2020
-1.0,-1.0,146.0,1369.0,2025
-1.0,-1.0,146.0,1605.0,2030
-1.0,-1.0,146.0,1840.0,2035
-1.0,-1.0,146.0,2075.0,2040
-1.0,-1.0,146.0,2264.0,2044
-1.0,-1.0,146.0,2546.0,2050
-1.0,-1.0,147.0,24.0,2020
-1.0,-1.0,147.0,25.0,2025
-1.0,-1.0,147.0,26.0,2030
-1.0,-1.0,147.0,27.0,2035
-1.0,-1.0,147.0,28.0,2040
-1.0,-1.0,147.0,29.0,2044
-1.0,-1.0,147.0,30.0,2050
-1.0,-1.0,148.0,6985.0,2020
-1.0,-1.0,148.0,7623.0,2025
-1.0,-1.0,148.0,8262.0,2030
-1.0,-1.0,148.0,8900.0,2035
-1.0,-1.0,148.0,9538.0,2040
-1.0,-1.0,148.0,10049.0,2044
-1.0,-1.0,148.0,10815.0,2050
-1.0,-1.0,149.0,11283.0,2020
-1.0,-1.0,149.0,11730.0,2025
-1.0,-1.0,149.0,12177.0,2030
-1.0,-1.0,149.0,12624.0,2035
-1.0,-1.0,149.0,13071.0,2040
-1.0,-1.0,149.0,13429.0,2044
-1.0,-1.0,149.0,13965.0,2050
-1.0,-1.0,150.0,6468.0,2020
-1.0,-1.0,150.0,6880.0,2025
-1.0,-1.0,150.0,7291.0,2030
-1.0,-1.0,150.0,7703.0,2035
-1.0,-1.0,150.0,8115.0,2040
-1.0,-1.0,150.0,8444.0,2044
-1.0,-1.0,150.0,8938.0,2050
-1.0,-1.0,151.0,3641.0,2020
-1.0,-1.0,151.0,3951.0,2025
-1.0,-1.0,151.0,4261.0,2030
-1.0,-1.0,151.0,4572.0,2035
-1.0,-1.0,151.0,4882.0,2040
-1.0,-1.0,151.0,5130.0,2044
-1.0,-1.0,151.0,5502.0,2050
-1.0,-1.0,152.0,1044.0,2020
-1.0,-1.0,152.0,1335.0,2025
-1.0,-1.0,152.0,1626.0,2030
-1.0,-1.0,152.0,1916.0,2035
-1.0,-1.0,152.0,2207.0,2040
-1.0,-1.0,152.0,2440.0,2044
-1.0,-1.0,152.0,2789.0,2050
-1.0,-1.0,153.0,84.0,2020
-1.0,-1.0,153.0,86.0,2025
-1.0,-1.0,153.0,88.0,2030
-1.0,-1.0,153.0,90.0,2035
-1.0,-1.0,153.0,93.0,2040
-1.0,-1.0,153.0,94.0,2044
-1.0,-1.0,153.0,97.0,2050
-1.0,-1.0,155.0,13.0,2020
-1.0,-1.0,155.0,26.0,2025
-1.0,-1.0,155.0,39.0,2030
-1.0,-1.0,155.0,52.0,2035
-1.0,-1.0,155.0,65.0,2040
-1.0,-1.0,155.0,75.0,2044
-1.0,-1.0,155.0,91.0,2050
-1.0,-1.0,156.0,174.0,2020
-1.0,-1.0,156.0,192.0,2025
-1.0,-1.0,156.0,211.0,2030
-1.0,-1.0,156.0,229.0,2035
-1.0,-1.0,156.0,247.0,2040
-1.0,-1.0,156.0,262.0,2044
-1.0,-1.0,156.0,284.0,2050
-1.0,-1.0,157.0,0.0,2020
-1.0,-1.0,157.0,16.0,2025
-1.0,-1.0,157.0,32.0,2030
-1.0,-1.0,157.0,48.0,2035
-1.0,-1.0,157.0,64.0,2040
-1.0,-1.0,157.0,77.0,2044
-1.0,-1.0,157.0,96.0,2050
-1.0,-1.0,158.0,20.0,2020
-1.0,-1.0,158.0,23.0,2025
-1.0,-1.0,158.0,26.0,2030
-1.0,-1.0,158.0,28.0,2035
-1.0,-1.0,158.0,31.0,2040
-1.0,-1.0,158.0,34.0,2044
-1.0,-1.0,158.0,37.0,2050
-1.0,-1.0,159.0,0.0,2020
-1.0,-1.0,159.0,2.0,2025
-1.0,-1.0,159.0,3.0,2030
-1.0,-1.0,159.0,5.0,2035
-1.0,-1.0,159.0,7.0,2040
-1.0,-1.0,159.0,8.0,2044
-1.0,-1.0,159.0,10.0,2050
-1.0,-1.0,161.0,80.0,2020
-1.0,-1.0,161.0,98.0,2025
-1.0,-1.0,161.0,116.0,2030
-1.0,-1.0,161.0,134.0,2035
-1.0,-1.0,161.0,152.0,2040
-1.0,-1.0,161.0,166.0,2044
-1.0,-1.0,161.0,188.0,2050
-1.0,-1.0,162.0,1084.0,2020
-1.0,-1.0,162.0,1240.0,2025
-1.0,-1.0,162.0,1395.0,2030
-1.0,-1.0,162.0,1550.0,2035
-1.0,-1.0,162.0,1706.0,2040
-1.0,-1.0,162.0,1830.0,2044
-1.0,-1.0,162.0,2017.0,2050
-1.0,-1.0,163.0,5336.0,2020
-1.0,-1.0,163.0,5585.0,2025
-1.0,-1.0,163.0,5834.0,2030
-1.0,-1.0,163.0,6084.0,2035
-1.0,-1.0,163.0,6333.0,2040
-1.0,-1.0,163.0,6532.0,2044
-1.0,-1.0,163.0,6831.0,2050
-1.0,-1.0,164.0,676.0,2020
-1.0,-1.0,164.0,693.0,2025
-1.0,-1.0,164.0,711.0,2030
-1.0,-1.0,164.0,728.0,2035
-1.0,-1.0,164.0,745.0,2040
-1.0,-1.0,164.0,759.0,2044
-1.0,-1.0,164.0,780.0,2050
-1.0,-1.0,166.0,172.0,2020
-1.0,-1.0,166.0,193.0,2025
-1.0,-1.0,166.0,214.0,2030
-1.0,-1.0,166.0,235.0,2035
-1.0,-1.0,166.0,256.0,2040
-1.0,-1.0,166.0,273.0,2044
-1.0,-1.0,166.0,298.0,2050
-1.0,-1.0,167.0,0.0,2020
-1.0,-1.0,167.0,0.0,2025
-1.0,-1.0,167.0,0.0,2030
-1.0,-1.0,167.0,0.0,2035
-1.0,-1.0,167.0,0.0,2040
-1.0,-1.0,167.0,0.0,2044
-1.0,-1.0,167.0,0.0,2050
-1.0,-1.0,168.0,6673.0,2020
-1.0,-1.0,168.0,6946.0,2025
-1.0,-1.0,168.0,7220.0,2030
-1.0,-1.0,168.0,7494.0,2035
-1.0,-1.0,168.0,7767.0,2040
-1.0,-1.0,168.0,7986.0,2044
-1.0,-1.0,168.0,8314.0,2050
-1.0,-1.0,169.0,2381.0,2020
-1.0,-1.0,169.0,2618.0,2025
-1.0,-1.0,169.0,2856.0,2030
-1.0,-1.0,169.0,3093.0,2035
-1.0,-1.0,169.0,3330.0,2040
-1.0,-1.0,169.0,3520.0,2044
-1.0,-1.0,169.0,3805.0,2050
-1.0,-1.0,170.0,413.0,2020
-1.0,-1.0,170.0,410.0,2025
-1.0,-1.0,170.0,407.0,2030
-1.0,-1.0,170.0,404.0,2035
-1.0,-1.0,170.0,401.0,2040
-1.0,-1.0,170.0,399.0,2044
-1.0,-1.0,170.0,395.0,2050
-1.0,-1.0,172.0,192.0,2020
-1.0,-1.0,172.0,306.0,2025
-1.0,-1.0,172.0,420.0,2030
-1.0,-1.0,172.0,534.0,2035
-1.0,-1.0,172.0,647.0,2040
-1.0,-1.0,172.0,738.0,2044
-1.0,-1.0,172.0,875.0,2050
-1.0,-1.0,174.0,0.0,2020
-1.0,-1.0,174.0,0.0,2025
-1.0,-1.0,174.0,0.0,2030
-1.0,-1.0,174.0,0.0,2035
-1.0,-1.0,174.0,1.0,2040
-1.0,-1.0,174.0,1.0,2044
-1.0,-1.0,174.0,1.0,2050
-1.0,-1.0,175.0,0.0,2020
-1.0,-1.0,175.0,7.0,2025
-1.0,-1.0,175.0,13.0,2030
-1.0,-1.0,175.0,20.0,2035
-1.0,-1.0,175.0,27.0,2040
-1.0,-1.0,175.0,32.0,2044
-1.0,-1.0,175.0,40.0,2050
-1.0,-1.0,176.0,15041.0,2020
-1.0,-1.0,176.0,17444.0,2025
-1.0,-1.0,176.0,19847.0,2030
-1.0,-1.0,176.0,22250.0,2035
-1.0,-1.0,176.0,24652.0,2040
-1.0,-1.0,176.0,26575.0,2044
-1.0,-1.0,176.0,29458.0,2050
-1.0,-1.0,201.0,1731.0,2020
-1.0,-1.0,201.0,1687.0,2025
-1.0,-1.0,201.0,1643.0,2030
-1.0,-1.0,201.0,1598.0,2035
-1.0,-1.0,201.0,1554.0,2040
-1.0,-1.0,201.0,1519.0,2044
-1.0,-1.0,201.0,1466.0,2050
-1.0,-1.0,202.0,32.0,2020
-1.0,-1.0,202.0,34.0,2025
-1.0,-1.0,202.0,37.0,2030
-1.0,-1.0,202.0,39.0,2035
-1.0,-1.0,202.0,41.0,2040
-1.0,-1.0,202.0,43.0,2044
-1.0,-1.0,202.0,46.0,2050
-1.0,-1.0,203.0,141.0,2020
-1.0,-1.0,203.0,132.0,2025
-1.0,-1.0,203.0,123.0,2030
-1.0,-1.0,203.0,114.0,2035
-1.0,-1.0,203.0,104.0,2040
-1.0,-1.0,203.0,97.0,2044
-1.0,-1.0,203.0,86.0,2050
-1.0,-1.0,204.0,10.0,2020
-1.0,-1.0,204.0,66.0,2025
-1.0,-1.0,204.0,122.0,2030
-1.0,-1.0,204.0,178.0,2035
-1.0,-1.0,204.0,235.0,2040
-1.0,-1.0,204.0,280.0,2044
-1.0,-1.0,204.0,347.0,2050
-1.0,-1.0,205.0,130.0,2020
-1.0,-1.0,205.0,142.0,2025
-1.0,-1.0,205.0,154.0,2030
-1.0,-1.0,205.0,166.0,2035
-1.0,-1.0,205.0,177.0,2040
-1.0,-1.0,205.0,187.0,2044
-1.0,-1.0,205.0,201.0,2050
-1.0,-1.0,206.0,65.0,2020
-1.0,-1.0,206.0,63.0,2025
-1.0,-1.0,206.0,62.0,2030
-1.0,-1.0,206.0,60.0,2035
-1.0,-1.0,206.0,58.0,2040
-1.0,-1.0,206.0,57.0,2044
-1.0,-1.0,206.0,55.0,2050
-1.0,-1.0,207.0,144.0,2020
-1.0,-1.0,207.0,160.0,2025
-1.0,-1.0,207.0,175.0,2030
-1.0,-1.0,207.0,191.0,2035
-1.0,-1.0,207.0,207.0,2040
-1.0,-1.0,207.0,219.0,2044
-1.0,-1.0,207.0,238.0,2050
-1.0,-1.0,208.0,1143.0,2020
-1.0,-1.0,208.0,1149.0,2025
-1.0,-1.0,208.0,1155.0,2030
-1.0,-1.0,208.0,1160.0,2035
-1.0,-1.0,208.0,1166.0,2040
-1.0,-1.0,208.0,1171.0,2044
-1.0,-1.0,208.0,1178.0,2050
-1.0,-1.0,209.0,0.0,2020
-1.0,-1.0,209.0,0.0,2025
-1.0,-1.0,209.0,0.0,2030
-1.0,-1.0,209.0,0.0,2035
-1.0,-1.0,209.0,0.0,2040
-1.0,-1.0,209.0,0.0,2044
-1.0,-1.0,209.0,0.0,2050
-1.0,-1.0,210.0,8242.0,2020
-1.0,-1.0,210.0,8514.0,2025
-1.0,-1.0,210.0,8786.0,2030
-1.0,-1.0,210.0,9058.0,2035
-1.0,-1.0,210.0,9329.0,2040
-1.0,-1.0,210.0,9547.0,2044
-1.0,-1.0,210.0,9873.0,2050
-1.0,-1.0,301.0,2983.0,2020
-1.0,-1.0,301.0,2983.0,2025
-1.0,-1.0,301.0,2983.0,2030
-1.0,-1.0,301.0,2983.0,2035
-1.0,-1.0,301.0,2983.0,2040
-1.0,-1.0,301.0,2983.0,2044
-1.0,-1.0,301.0,2983.0,2050
-1.0,-1.0,302.0,8.0,2020
-1.0,-1.0,302.0,8.0,2025
-1.0,-1.0,302.0,8.0,2030
-1.0,-1.0,302.0,8.0,2035
-1.0,-1.0,302.0,8.0,2040
-1.0,-1.0,302.0,8.0,2044
-1.0,-1.0,302.0,8.0,2050
-1.0,-1.0,303.0,1387.0,2020
-1.0,-1.0,303.0,1387.0,2025
-1.0,-1.0,303.0,1387.0,2030
-1.0,-1.0,303.0,1387.0,2035
-1.0,-1.0,303.0,1387.0,2040
-1.0,-1.0,303.0,1387.0,2044
-1.0,-1.0,303.0,1387.0,2050
-1.0,-1.0,304.0,2767.0,2020
-1.0,-1.0,304.0,2767.0,2025
-1.0,-1.0,304.0,2767.0,2030
-1.0,-1.0,304.0,2767.0,2035
-1.0,-1.0,304.0,2767.0,2040
-1.0,-1.0,304.0,2767.0,2044
-1.0,-1.0,304.0,2767.0,2050
-1.0,-1.0,401.0,15473.0,2020
-1.0,-1.0,401.0,15473.0,2025
-1.0,-1.0,401.0,15473.0,2030
-1.0,-1.0,401.0,15473.0,2035
-1.0,-1.0,401.0,15473.0,2040
-1.0,-1.0,401.0,15473.0,2044
-1.0,-1.0,401.0,15473.0,2050
-1.0,-1.0,402.0,3775.0,2020
-1.0,-1.0,402.0,3775.0,2025
-1.0,-1.0,402.0,3775.0,2030
-1.0,-1.0,402.0,3775.0,2035
-1.0,-1.0,402.0,3775.0,2040
-1.0,-1.0,402.0,3775.0,2044
-1.0,-1.0,402.0,3775.0,2050
-1.0,-1.0,403.0,13683.0,2020
-1.0,-1.0,403.0,13683.0,2025
-1.0,-1.0,403.0,13683.0,2030
-1.0,-1.0,403.0,13683.0,2035
-1.0,-1.0,403.0,13683.0,2040
-1.0,-1.0,403.0,13683.0,2044
-1.0,-1.0,403.0,13683.0,2050
-1.0,-1.0,404.0,1037.0,2020
-1.0,-1.0,404.0,1037.0,2025
-1.0,-1.0,404.0,1037.0,2030
-1.0,-1.0,404.0,1037.0,2035
-1.0,-1.0,404.0,1037.0,2040
-1.0,-1.0,404.0,1037.0,2044
-1.0,-1.0,404.0,1037.0,2050
-1.0,-1.0,1001.0,112618.0,2020
-1.0,-1.0,1001.0,126847.0,2025
-1.0,-1.0,1001.0,141076.0,2030
-1.0,-1.0,1001.0,155304.0,2035
-1.0,-1.0,1001.0,169533.0,2040
-1.0,-1.0,1001.0,180916.0,2044
-1.0,-1.0,1001.0,197991.0,2050
-1.0,-1.0,1002.0,578988.0,2020
-1.0,-1.0,1002.0,608475.0,2025
-1.0,-1.0,1002.0,637962.0,2030
-1.0,-1.0,1002.0,667449.0,2035
-1.0,-1.0,1002.0,696936.0,2040
-1.0,-1.0,1002.0,720526.0,2044
-1.0,-1.0,1002.0,755910.0,2050
-1.0,-1.0,1003.0,22298.0,2020
-1.0,-1.0,1003.0,24737.0,2025
-1.0,-1.0,1003.0,27176.0,2030
-1.0,-1.0,1003.0,29614.0,2035
-1.0,-1.0,1003.0,32053.0,2040
-1.0,-1.0,1003.0,34004.0,2044
-1.0,-1.0,1003.0,36931.0,2050
-1.0,-1.0,1004.0,5155.0,2020
-1.0,-1.0,1004.0,6308.0,2025
-1.0,-1.0,1004.0,7461.0,2030
-1.0,-1.0,1004.0,8614.0,2035
-1.0,-1.0,1004.0,9767.0,2040
-1.0,-1.0,1004.0,10689.0,2044
-1.0,-1.0,1004.0,12073.0,2050
-1.0,-1.0,1005.0,6418.0,2020
-1.0,-1.0,1005.0,7370.0,2025
-1.0,-1.0,1005.0,8321.0,2030
-1.0,-1.0,1005.0,9272.0,2035
-1.0,-1.0,1005.0,10224.0,2040
-1.0,-1.0,1005.0,10985.0,2044
-1.0,-1.0,1005.0,12127.0,2050
-1.0,-1.0,1006.0,12408.0,2020
-1.0,-1.0,1006.0,16400.0,2025
-1.0,-1.0,1006.0,20393.0,2030
-1.0,-1.0,1006.0,24385.0,2035
-1.0,-1.0,1006.0,28377.0,2040
-1.0,-1.0,1006.0,31571.0,2044
-1.0,-1.0,1006.0,36362.0,2050
-1.0,-1.0,1007.0,7890.0,2020
-1.0,-1.0,1007.0,9230.0,2025
-1.0,-1.0,1007.0,10571.0,2030
-1.0,-1.0,1007.0,11911.0,2035
-1.0,-1.0,1007.0,13251.0,2040
-1.0,-1.0,1007.0,14324.0,2044
-1.0,-1.0,1007.0,15932.0,2050
-1.0,-1.0,1008.0,18770.0,2020
-1.0,-1.0,1008.0,25655.0,2025
-1.0,-1.0,1008.0,32539.0,2030
-1.0,-1.0,1008.0,39424.0,2035
-1.0,-1.0,1008.0,46309.0,2040
-1.0,-1.0,1008.0,51816.0,2044
-1.0,-1.0,1008.0,60078.0,2050
-1.0,-1.0,1009.0,42931.0,2020
-1.0,-1.0,1009.0,47805.0,2025
-1.0,-1.0,1009.0,52679.0,2030
-1.0,-1.0,1009.0,57552.0,2035
-1.0,-1.0,1009.0,62426.0,2040
-1.0,-1.0,1009.0,66325.0,2044
-1.0,-1.0,1009.0,72174.0,2050
-1.0,-1.0,1010.0,76414.0,2020
-1.0,-1.0,1010.0,80591.0,2025
-1.0,-1.0,1010.0,84768.0,2030
-1.0,-1.0,1010.0,88946.0,2035
-1.0,-1.0,1010.0,93123.0,2040
-1.0,-1.0,1010.0,96464.0,2044
-1.0,-1.0,1010.0,101477.0,2050
-1.0,-1.0,1011.0,45593.0,2020
-1.0,-1.0,1011.0,51785.0,2025
-1.0,-1.0,1011.0,57977.0,2030
-1.0,-1.0,1011.0,64168.0,2035
-1.0,-1.0,1011.0,70360.0,2040
-1.0,-1.0,1011.0,75314.0,2044
-1.0,-1.0,1011.0,82744.0,2050
-1.0,-1.0,1012.0,34903.0,2020
-1.0,-1.0,1012.0,37425.0,2025
-1.0,-1.0,1012.0,39947.0,2030
-1.0,-1.0,1012.0,42469.0,2035
-1.0,-1.0,1012.0,44991.0,2040
-1.0,-1.0,1012.0,47009.0,2044
-1.0,-1.0,1012.0,50035.0,2050
-1.0,-1.0,1013.0,23516.0,2020
-1.0,-1.0,1013.0,26835.0,2025
-1.0,-1.0,1013.0,30154.0,2030
-1.0,-1.0,1013.0,33473.0,2035
-1.0,-1.0,1013.0,36792.0,2040
-1.0,-1.0,1013.0,39447.0,2044
-1.0,-1.0,1013.0,43430.0,2050
-1.0,-1.0,1014.0,2953.0,2020
-1.0,-1.0,1014.0,3443.0,2025
-1.0,-1.0,1014.0,3932.0,2030
-1.0,-1.0,1014.0,4422.0,2035
-1.0,-1.0,1014.0,4912.0,2040
-1.0,-1.0,1014.0,5303.0,2044
-1.0,-1.0,1014.0,5891.0,2050
-1.0,-1.0,1015.0,245.0,2020
-1.0,-1.0,1015.0,271.0,2025
-1.0,-1.0,1015.0,296.0,2030
-1.0,-1.0,1015.0,322.0,2035
-1.0,-1.0,1015.0,348.0,2040
-1.0,-1.0,1015.0,368.0,2044
-1.0,-1.0,1015.0,399.0,2050
-1.0,-1.0,1016.0,2421.0,2020
-1.0,-1.0,1016.0,3117.0,2025
-1.0,-1.0,1016.0,3814.0,2030
-1.0,-1.0,1016.0,4510.0,2035
-1.0,-1.0,1016.0,5206.0,2040
-1.0,-1.0,1016.0,5763.0,2044
-1.0,-1.0,1016.0,6599.0,2050
-1.0,-1.0,1017.0,794.0,2020
-1.0,-1.0,1017.0,920.0,2025
-1.0,-1.0,1017.0,1045.0,2030
-1.0,-1.0,1017.0,1171.0,2035
-1.0,-1.0,1017.0,1297.0,2040
-1.0,-1.0,1017.0,1397.0,2044
-1.0,-1.0,1017.0,1548.0,2050
-1.0,-1.0,1018.0,3485.0,2020
-1.0,-1.0,1018.0,3668.0,2025
-1.0,-1.0,1018.0,3851.0,2030
-1.0,-1.0,1018.0,4034.0,2035
-1.0,-1.0,1018.0,4217.0,2040
-1.0,-1.0,1018.0,4363.0,2044
-1.0,-1.0,1018.0,4583.0,2050
-1.0,-1.0,1019.0,1650.0,2020
-1.0,-1.0,1019.0,1690.0,2025
-1.0,-1.0,1019.0,1729.0,2030
-1.0,-1.0,1019.0,1769.0,2035
-1.0,-1.0,1019.0,1809.0,2040
-1.0,-1.0,1019.0,1840.0,2044
-1.0,-1.0,1019.0,1888.0,2050
-1.0,-1.0,1020.0,2253.0,2020
-1.0,-1.0,1020.0,2535.0,2025
-1.0,-1.0,1020.0,2817.0,2030
-1.0,-1.0,1020.0,3100.0,2035
-1.0,-1.0,1020.0,3382.0,2040
-1.0,-1.0,1020.0,3607.0,2044
-1.0,-1.0,1020.0,3946.0,2050
-1.0,-1.0,1024.0,344.0,2020
-1.0,-1.0,1024.0,464.0,2025
-1.0,-1.0,1024.0,584.0,2030
-1.0,-1.0,1024.0,704.0,2035
-1.0,-1.0,1024.0,824.0,2040
-1.0,-1.0,1024.0,920.0,2044
-1.0,-1.0,1024.0,1064.0,2050
-1.0,-1.0,1025.0,9333.0,2020
-1.0,-1.0,1025.0,11242.0,2025
-1.0,-1.0,1025.0,13150.0,2030
-1.0,-1.0,1025.0,15059.0,2035
-1.0,-1.0,1025.0,16968.0,2040
-1.0,-1.0,1025.0,18495.0,2044
-1.0,-1.0,1025.0,20785.0,2050
-1.0,-1.0,1026.0,3519.0,2020
-1.0,-1.0,1026.0,4291.0,2025
-1.0,-1.0,1026.0,5063.0,2030
-1.0,-1.0,1026.0,5836.0,2035
-1.0,-1.0,1026.0,6608.0,2040
-1.0,-1.0,1026.0,7225.0,2044
-1.0,-1.0,1026.0,8152.0,2050
-1.0,-1.0,1065.0,5806.0,2020
-1.0,-1.0,1065.0,8471.0,2025
-1.0,-1.0,1065.0,11136.0,2030
-1.0,-1.0,1065.0,13801.0,2035
-1.0,-1.0,1065.0,16466.0,2040
-1.0,-1.0,1065.0,18598.0,2044
-1.0,-1.0,1065.0,21796.0,2050
-1.0,-1.0,1068.0,8942.0,2020
-1.0,-1.0,1068.0,11096.0,2025
-1.0,-1.0,1068.0,13251.0,2030
-1.0,-1.0,1068.0,15406.0,2035
-1.0,-1.0,1068.0,17560.0,2040
-1.0,-1.0,1068.0,19284.0,2044
-1.0,-1.0,1068.0,21869.0,2050
-1.0,-1.0,1069.0,2262.0,2020
-1.0,-1.0,1069.0,2427.0,2025
-1.0,-1.0,1069.0,2591.0,2030
-1.0,-1.0,1069.0,2756.0,2035
-1.0,-1.0,1069.0,2921.0,2040
-1.0,-1.0,1069.0,3052.0,2044
-1.0,-1.0,1069.0,3250.0,2050
-1.0,-1.0,1070.0,318.0,2020
-1.0,-1.0,1070.0,358.0,2025
-1.0,-1.0,1070.0,398.0,2030
-1.0,-1.0,1070.0,438.0,2035
-1.0,-1.0,1070.0,479.0,2040
-1.0,-1.0,1070.0,511.0,2044
-1.0,-1.0,1070.0,559.0,2050
-1.0,-1.0,1071.0,4049.0,2020
-1.0,-1.0,1071.0,4389.0,2025
-1.0,-1.0,1071.0,4729.0,2030
-1.0,-1.0,1071.0,5070.0,2035
-1.0,-1.0,1071.0,5410.0,2040
-1.0,-1.0,1071.0,5682.0,2044
-1.0,-1.0,1071.0,6090.0,2050
-1.0,-1.0,1072.0,598.0,2020
-1.0,-1.0,1072.0,599.0,2025
-1.0,-1.0,1072.0,600.0,2030
-1.0,-1.0,1072.0,600.0,2035
-1.0,-1.0,1072.0,601.0,2040
-1.0,-1.0,1072.0,602.0,2044
-1.0,-1.0,1072.0,603.0,2050
-1.0,-1.0,1073.0,700.0,2020
-1.0,-1.0,1073.0,1231.0,2025
-1.0,-1.0,1073.0,1761.0,2030
-1.0,-1.0,1073.0,2292.0,2035
-1.0,-1.0,1073.0,2823.0,2040
-1.0,-1.0,1073.0,3247.0,2044
-1.0,-1.0,1073.0,3884.0,2050
-1.0,-1.0,1074.0,2.0,2020
-1.0,-1.0,1074.0,2.0,2025
-1.0,-1.0,1074.0,2.0,2030
-1.0,-1.0,1074.0,2.0,2035
-1.0,-1.0,1074.0,2.0,2040
-1.0,-1.0,1074.0,2.0,2044
-1.0,-1.0,1074.0,2.0,2050
-1.0,-1.0,1077.0,77105.0,2020
-1.0,-1.0,1077.0,90466.0,2025
-1.0,-1.0,1077.0,103828.0,2030
-1.0,-1.0,1077.0,117190.0,2035
-1.0,-1.0,1077.0,130551.0,2040
-1.0,-1.0,1077.0,141240.0,2044
-1.0,-1.0,1077.0,157274.0,2050
-1.0,-1.0,1079.0,16215.0,2020
-1.0,-1.0,1079.0,18076.0,2025
-1.0,-1.0,1079.0,19938.0,2030
-1.0,-1.0,1079.0,21799.0,2035
-1.0,-1.0,1079.0,23660.0,2040
-1.0,-1.0,1079.0,25149.0,2044
-1.0,-1.0,1079.0,27383.0,2050
